2007 Federal Election House of Representatives First Preferences By Candidate By Polling Place for ACT [Event:13745 Phase:FinalResults Generated:2008-09-03T12:42:14 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,101,Canberra,8774,Hughes,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,16,-0.19
ACT,101,Canberra,8774,Hughes,999,Informal,Informal,999,N,N,,Informal,67,-0.62
ACT,101,Canberra,8884,Isabella Plains,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,264,1.74
ACT,101,Canberra,8884,Isabella Plains,18175,COLBERT,Natalie,2,N,N,LP,Liberal,965,-3.7
ACT,101,Canberra,8884,Isabella Plains,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,1475,4.86
ACT,101,Canberra,8884,Isabella Plains,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,23,-0.02
ACT,101,Canberra,8884,Isabella Plains,999,Informal,Informal,999,N,N,,Informal,79,-2.28
ACT,101,Canberra,8775,Kambah East,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,247,5.16
ACT,101,Canberra,8775,Kambah East,18175,COLBERT,Natalie,2,N,N,LP,Liberal,561,-3.45
ACT,101,Canberra,8775,Kambah East,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,1015,-0.32
ACT,101,Canberra,8775,Kambah East,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,25,0.67
ACT,101,Canberra,8775,Kambah East,999,Informal,Informal,999,N,N,,Informal,60,-0.37
ACT,101,Canberra,8776,Kambah North,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,232,5.11
ACT,101,Canberra,8776,Kambah North,18175,COLBERT,Natalie,2,N,N,LP,Liberal,494,-4.89
ACT,101,Canberra,8776,Kambah North,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,875,1.79
