2007 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:13745 Phase:FinalResults Generated:2008-09-03T12:42:39 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,197,Aston,2963,Rowville,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,1463,8.49
VIC,197,Aston,2963,Rowville,17640,LAKE,Peter,5,N,N,FFP,Family First,113,0.96
VIC,197,Aston,2963,Rowville,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,164,0.84
VIC,197,Aston,2963,Rowville,999,Informal,Informal,999,N,N,,Informal,149,-1.93
VIC,197,Aston,38413,Rowville Central,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,16,0.03
VIC,197,Aston,38413,Rowville Central,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,5,-0.29
VIC,197,Aston,38413,Rowville Central,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,851,-8.78
VIC,197,Aston,38413,Rowville Central,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,584,7.51
VIC,197,Aston,38413,Rowville Central,17640,LAKE,Peter,5,N,N,FFP,Family First,50,0.37
VIC,197,Aston,38413,Rowville Central,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,72,1.91
VIC,197,Aston,38413,Rowville Central,999,Informal,Informal,999,N,N,,Informal,47,-2.14
VIC,197,Aston,2964,Rowville East,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,16,-0.12
VIC,197,Aston,2964,Rowville East,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,7,-0.2
VIC,197,Aston,2964,Rowville East,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,1052,-8.7
VIC,197,Aston,2964,Rowville East,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,863,8.31
VIC,197,Aston,2964,Rowville East,17640,LAKE,Peter,5,N,N,FFP,Family First,63,0.7
VIC,197,Aston,2964,Rowville East,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,89,0.32
VIC,197,Aston,2964,Rowville East,999,Informal,Informal,999,N,N,,Informal,80,-1.72
VIC,197,Aston,2965,Scoresby,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,43,0.47
VIC,197,Aston,2965,Scoresby,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,9,-0.28
VIC,197,Aston,2965,Scoresby,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,1348,-10.83
VIC,197,Aston,2965,Scoresby,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,1249,8.29
VIC,197,Aston,2965,Scoresby,17640,LAKE,Peter,5,N,N,FFP,Family First,145,2
