2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for NSW [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:32 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,103,Banks,9,Padstow North,21561,DELEZIO,Ron,4,N,N,LP,Liberal,522,8.82
NSW,103,Banks,9,Padstow North,999,Informal,Informal,999,N,N,,Informal,118,3.74
NSW,103,Banks,10,Padstow South,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,199,2.07
NSW,103,Banks,10,Padstow South,20888,PARSONS,Michael,2,N,N,ON,One Nation,70,2.67
NSW,103,Banks,10,Padstow South,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,1115,-6.69
NSW,103,Banks,10,Padstow South,21561,DELEZIO,Ron,4,N,N,LP,Liberal,1236,7.11
NSW,103,Banks,10,Padstow South,999,Informal,Informal,999,N,N,,Informal,200,2.42
NSW,103,Banks,16,Peakhurst East,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,170,2.87
NSW,103,Banks,16,Peakhurst East,20888,PARSONS,Michael,2,N,N,ON,One Nation,42,2.15
NSW,103,Banks,16,Peakhurst East,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,939,-10.47
NSW,103,Banks,16,Peakhurst East,21561,DELEZIO,Ron,4,N,N,LP,Liberal,798,10.1
NSW,103,Banks,16,Peakhurst East,999,Informal,Informal,999,N,N,,Informal,194,3.57
NSW,103,Banks,17,Peakhurst South,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,138,2.55
NSW,103,Banks,17,Peakhurst South,20888,PARSONS,Michael,2,N,N,ON,One Nation,41,2.13
