2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for QLD [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:27 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
QLD,304,Blair,6371,One Mile,20750,KING,Brad,4,N,N,IND,Independent,53,4.5
QLD,304,Blair,6371,One Mile,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,147,9.84
QLD,304,Blair,6371,One Mile,999,Informal,Informal,999,N,N,,Informal,91,1.92
QLD,304,Blair,58526,Peak Crossing (Blair),20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,91,53.22
QLD,304,Blair,58526,Peak Crossing (Blair),21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,9,5.26
QLD,304,Blair,58526,Peak Crossing (Blair),21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,50,29.24
QLD,304,Blair,58526,Peak Crossing (Blair),20750,KING,Brad,4,N,N,IND,Independent,7,4.09
QLD,304,Blair,58526,Peak Crossing (Blair),21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,14,8.19
QLD,304,Blair,58526,Peak Crossing (Blair),999,Informal,Informal,999,N,N,,Informal,12,6.56
QLD,304,Blair,6379,Pine Mountain,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,233,-6.85
QLD,304,Blair,6379,Pine Mountain,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,24,1.16
QLD,304,Blair,6379,Pine Mountain,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,197,-0.37
QLD,304,Blair,6379,Pine Mountain,20750,KING,Brad,4,N,N,IND,Independent,15,2.84
