2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for WA [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:26 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
WA,235,Brand,34077,Special Hospital Team 1,20857,GORDIN,Donna,2,N,N,LP,Liberal,82,-5.56
WA,235,Brand,34077,Special Hospital Team 1,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,9,1.94
WA,235,Brand,34077,Special Hospital Team 1,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,1,-0.48
WA,235,Brand,34077,Special Hospital Team 1,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,93,2.6
WA,235,Brand,34077,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,5,-8.71
WA,235,Brand,34205,Special Hospital Team 2,20799,JECKS,Dawn,1,N,N,GRN,The Greens,10,6.35
WA,235,Brand,34205,Special Hospital Team 2,20857,GORDIN,Donna,2,N,N,LP,Liberal,40,-1.27
WA,235,Brand,34205,Special Hospital Team 2,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,1,-0.79
WA,235,Brand,34205,Special Hospital Team 2,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,1,0.16
WA,235,Brand,34205,Special Hospital Team 2,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,38,-0.64
WA,235,Brand,34205,Special Hospital Team 2,999,Informal,Informal,999,N,N,,Informal,16,3.33
WA,235,Brand,11895,Waikiki,20799,JECKS,Dawn,1,N,N,GRN,The Greens,410,6.07
WA,235,Brand,11895,Waikiki,20857,GORDIN,Donna,2,N,N,LP,Liberal,1039,-0.78
WA,235,Brand,11895,Waikiki,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,45,-1.44
WA,235,Brand,11895,Waikiki,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,63,1.32
WA,235,Brand,11895,Waikiki,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,1123,-3.21
WA,235,Brand,11895,Waikiki,999,Informal,Informal,999,N,N,,Informal,158,2.01
WA,235,Brand,34337,Waikiki East,20799,JECKS,Dawn,1,N,N,GRN,The Greens,300,8.79
WA,235,Brand,34337,Waikiki East,20857,GORDIN,Donna,2,N,N,LP,Liberal,654,-0.92
WA,235,Brand,34337,Waikiki East,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,90,-1.05
WA,235,Brand,34337,Waikiki East,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,56,0.77
WA,235,Brand,34337,Waikiki East,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,849,-5.71
WA,235,Brand,34337,Waikiki East,999,Informal,Informal,999,N,N,,Informal,111,0.5
WA,235,Brand,46575,Wandi,20799,JECKS,Dawn,1,N,N,GRN,The Greens,81,4.7
WA,235,Brand,46575,Wandi,20857,GORDIN,Donna,2,N,N,LP,Liberal,286,-4.14
WA,235,Brand,46575,Wandi,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,15,-2.53
WA,235,Brand,46575,Wandi,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,6,-0.66
WA,235,Brand,46575,Wandi,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,162,3.89
WA,235,Brand,46575,Wandi,999,Informal,Informal,999,N,N,,Informal,18,1.2
WA,235,Brand,7511,Warnbro,20799,JECKS,Dawn,1,N,N,GRN,The Greens,460,5.35
WA,235,Brand,7511,Warnbro,20857,GORDIN,Donna,2,N,N,LP,Liberal,1097,2.73
WA,235,Brand,7511,Warnbro,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,73,-0.67
WA,235,Brand,7511,Warnbro,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,67,1.1
WA,235,Brand,7511,Warnbro,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,1123,-6.09
WA,235,Brand,7511,Warnbro,999,Informal,Informal,999,N,N,,Informal,168,2.24
WA,235,Brand,31474,Warnbro East,20799,JECKS,Dawn,1,N,N,GRN,The Greens,310,6.55
WA,235,Brand,31474,Warnbro East,20857,GORDIN,Donna,2,N,N,LP,Liberal,609,-0.34
WA,235,Brand,31474,Warnbro East,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,47,-0.53
WA,235,Brand,31474,Warnbro East,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,75,2.16
WA,235,Brand,31474,Warnbro East,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,944,-5.55
WA,235,Brand,31474,Warnbro East,999,Informal,Informal,999,N,N,,Informal,144,2.14
WA,235,Brand,32585,Wellard,20799,JECKS,Dawn,1,N,N,GRN,The Greens,97,4.98
WA,235,Brand,32585,Wellard,20857,GORDIN,Donna,2,N,N,LP,Liberal,302,5.33
WA,235,Brand,32585,Wellard,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,26,0.22
WA,235,Brand,32585,Wellard,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,18,0.31
WA,235,Brand,32585,Wellard,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,255,-8.05
WA,235,Brand,32585,Wellard,999,Informal,Informal,999,N,N,,Informal,52,2.26
WA,236,Canning,7467,Armadale,20913,MacTIERNAN,Alannah,1,N,N,ALP,Australian Labor Party,1387,5.24
WA,236,Canning,7467,Armadale,20865,RANDALL,Don,2,Y,Y,LP,Liberal,809,-7.8
WA,236,Canning,7467,Armadale,21308,VERNEDE,Darren,3,N,N,FFP,Family First,39,-0.72
WA,236,Canning,7467,Armadale,20806,HARDIE,Denise,4,N,N,GRN,The Greens,291,3.12
WA,236,Canning,7467,Armadale,21297,VAN BURGEL,Jamie,5,N,N,CDP,Christian Democratic Party,197,1.32
WA,236,Canning,7467,Armadale,20936,TUFFNELL,Ian,6,N,N,CEC,Citizens Electoral Council,18,0.37
WA,236,Canning,7467,Armadale,999,Informal,Informal,999,N,N,,Informal,151,-0.07
WA,236,Canning,7468,Armadale East,20913,MacTIERNAN,Alannah,1,N,N,ALP,Australian Labor Party,939,9.72
WA,236,Canning,7468,Armadale East,20865,RANDALL,Don,2,Y,Y,LP,Liberal,952,-8.64
WA,236,Canning,7468,Armadale East,21308,VERNEDE,Darren,3,N,N,FFP,Family First,26,0.25
