2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:29 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,197,Aston,38310,Wantirna PPVC,21092,EVANS,Rupert,2,N,N,ALP,Australian Labor Party,593,-0.4
VIC,197,Aston,38310,Wantirna PPVC,21084,TUDGE,Alan,3,Y,N,LP,Liberal,886,-0.18
VIC,197,Aston,38310,Wantirna PPVC,21165,CRAIG,Salore,4,N,N,GRN,Australian Greens,138,2.15
VIC,197,Aston,38310,Wantirna PPVC,999,Informal,Informal,999,N,N,,Informal,51,0.9
VIC,197,Aston,2974,Wantirna South,21100,HANNA,Rachel,1,N,N,FFP,Family First,91,2.2
VIC,197,Aston,2974,Wantirna South,21092,EVANS,Rupert,2,N,N,ALP,Australian Labor Party,633,0.32
VIC,197,Aston,2974,Wantirna South,21084,TUDGE,Alan,3,Y,N,LP,Liberal,747,-5.07
VIC,197,Aston,2974,Wantirna South,21165,CRAIG,Salore,4,N,N,GRN,Australian Greens,132,3.98
VIC,197,Aston,2974,Wantirna South,999,Informal,Informal,999,N,N,,Informal,84,1.88
VIC,197,Aston,2966,Watersedge,21100,HANNA,Rachel,1,N,N,FFP,Family First,45,-0.98
VIC,197,Aston,2966,Watersedge,21092,EVANS,Rupert,2,N,N,ALP,Australian Labor Party,551,-0.6
VIC,197,Aston,2966,Watersedge,21084,TUDGE,Alan,3,Y,N,LP,Liberal,733,-1.87
VIC,197,Aston,2966,Watersedge,21165,CRAIG,Salore,4,N,N,GRN,Australian Greens,158,5.14
VIC,197,Aston,2966,Watersedge,999,Informal,Informal,999,N,N,,Informal,58,0.61
VIC,197,Aston,3584,Weeden Heights,21100,HANNA,Rachel,1,N,N,FFP,Family First,65,0.69
VIC,197,Aston,3584,Weeden Heights,21092,EVANS,Rupert,2,N,N,ALP,Australian Labor Party,710,-4.85
VIC,197,Aston,3584,Weeden Heights,21084,TUDGE,Alan,3,Y,N,LP,Liberal,1100,0.75
VIC,197,Aston,3584,Weeden Heights,21165,CRAIG,Salore,4,N,N,GRN,Australian Greens,222,4.44
VIC,197,Aston,3584,Weeden Heights,999,Informal,Informal,999,N,N,,Informal,85,1.38
VIC,198,Ballarat,2977,Alfredton,21671,COATES,Belinda,1,N,N,GRN,Australian Greens,51,4.31
VIC,198,Ballarat,2977,Alfredton,21098,BANWELL,Mark,2,N,N,LP,Liberal,218,-9.23
VIC,198,Ballarat,2977,Alfredton,21122,RAINEY,Jim,3,N,N,FFP,Family First,12,-2.02
VIC,198,Ballarat,2977,Alfredton,21104,KING,Catherine,4,Y,Y,ALP,Australian Labor Party,335,6.93
VIC,198,Ballarat,2977,Alfredton,999,Informal,Informal,999,N,N,,Informal,27,1.58
VIC,198,Ballarat,2978,Alfredton West,21671,COATES,Belinda,1,N,N,GRN,Australian Greens,224,2.51
VIC,198,Ballarat,2978,Alfredton West,21098,BANWELL,Mark,2,N,N,LP,Liberal,1180,-7.39
VIC,198,Ballarat,2978,Alfredton West,21122,RAINEY,Jim,3,N,N,FFP,Family First,71,-1.04
VIC,198,Ballarat,2978,Alfredton West,21104,KING,Catherine,4,Y,Y,ALP,Australian Labor Party,1322,5.93
VIC,198,Ballarat,2978,Alfredton West,999,Informal,Informal,999,N,N,,Informal,75,0.66
VIC,198,Ballarat,2983,Ascot,21671,COATES,Belinda,1,N,N,GRN,Australian Greens,8,1.47
VIC,198,Ballarat,2983,Ascot,21098,BANWELL,Mark,2,N,N,LP,Liberal,124,-3.07
